playerid,name,twit_url,twit_handle,insta_url,insta_handle
1627749,Dejounte Murray,https://twitter.com/DejounteMurray,DejounteMurray,https://instagram.com/dejountemurray,dejountemurray
1630563,Joshua Primo,https://twitter.com/JoshuaPrimo4,JoshuaPrimo4,https://instagram.com/josh.primoo,josh.primoo
1629234,Drew Eubanks,https://twitter.com/DrewEubanks12,DrewEubanks12,https://instagram.com/drewdatower,drewdatower
1630580,Joe Wieskamp,https://twitter.com/JWieskamp21,JWieskamp21,https://instagram.com/wiesy10,wiesy10
203926,Doug McDermott,https://twitter.com/dougmcdermott,dougmcdermott,https://instagram.com/dougmcd03,dougmcd03
1629719,Devontae Cacok,https://twitter.com/Vontae__15,Vontae__15,https://instagram.com/vontae_15,vontae_15
1628380,Zach Collins,https://twitter.com/zcollins_33,zcollins_33,https://instagram.com/zachcollins_33,zachcollins_33
1630170,Devin Vassell,https://twitter.com/Yvngdevo,Yvngdevo,https://instagram.com/devin_vassell,devin_vassell
1627751,Jakob Poeltl,https://twitter.com/JakobPoeltl,JakobPoeltl,https://instagram.com/jakob,jakob
201152,Thaddeus Young,https://twitter.com/yungsmoove21,yungsmoove21,https://instagram.com/thad.young21,thad.young21
1628966,Keita Bates-Diop,https://twitter.com/KBD_33,KBD_33,https://instagram.com/keitabd,keitabd
1630200,Tre Jones,https://twitter.com/Tre3Jones,Tre3Jones,https://instagram.com/trejones03,trejones03
1629111,Jock Landale,https://twitter.com/JockLandale,JockLandale,https://instagram.com/jocklandale,jocklandale
1627823,Juancho Hernangomez,https://twitter.com/juanchiviris41,juanchiviris41,https://instagram.com/juanchiviri41,juanchiviri41
203484,Kentavious Caldwell-Pope,https://twitter.com/CaldwellPope,CaldwellPope,https://instagram.com/caldwellpope,caldwellpope
203078,Bradley Beal,https://twitter.com/RealDealBeal23,RealDealBeal23,https://instagram.com/bradbeal3,bradbeal3
1628988,Aaron Holiday,https://twitter.com/The_4th_Holiday,The_4th_Holiday,https://instagram.com/the_4th_holiday,the_4th_holiday
1630216,Cassius Winston,https://twitter.com/cassiuswinston,cassiuswinston,https://instagram.com/cassiuswinston5,cassiuswinston5
1626149,Montrezl Harrell,https://twitter.com/MONSTATREZZ,MONSTATREZZ,https://instagram.com/trezz24,trezz24
1629060,Rui Hachimura,https://twitter.com/rui_8mura,rui_8mura,https://instagram.com/rui_8mura,rui_8mura
1630166,Deni Avdija,,,https://instagram.com/deniavdia8,deniavdia8
1628418,Thomas Bryant,https://twitter.com/nolimittb31,nolimittb31,https://instagram.com/nolimittb,nolimittb
1630225,Isaiah Todd,https://twitter.com/zaytodd,zaytodd,https://instagram.com/zaytodd,zaytodd
1630264,Anthony Gill,,,https://instagram.com/anthonygill.13,anthonygill.13
1630555,Joel Ayayi,https://twitter.com/joel_ayayi,joel_ayayi,https://instagram.com/joelayayi,joelayayi
203526,Raul Neto,https://twitter.com/RaulTogni,RaulTogni,https://instagram.com/raulneto08,raulneto08
1629655,Daniel Gafford,https://twitter.com/Dan_G33,Dan_G33,https://instagram.com/big.dandan,big.dandan
1630557,Corey Kispert,https://twitter.com/corey_kispert,corey_kispert,https://instagram.com/ckis24,ckis24
203915,Spencer Dinwiddie,https://twitter.com/SDinwiddie_25,SDinwiddie_25,https://instagram.com/spencerdinwiddie,spencerdinwiddie
1628398,Kyle Kuzma,https://twitter.com/kylekuzma,kylekuzma,https://instagram.com/kuz,kuz
202722,Davis Bertans,https://twitter.com/DBertans_42,DBertans_42,https://instagram.com/dbertans_42,dbertans_42
1630167,Obi Toppin,https://twitter.com/obitoppin1,obitoppin1,https://instagram.com/obitoppin_1,obitoppin_1
1630540,Miles McBride,https://twitter.com/deucemcb11,deucemcb11,https://instagram.com/deucemcb11,deucemcb11
203457,Nerlens Noel,https://twitter.com/NerlensNoel3,NerlensNoel3,https://instagram.com/nerlensnoel3,nerlensnoel3
201565,Derrick Rose,https://twitter.com/drose,drose,https://instagram.com/drose,drose
1630193,Immanuel Quickley,https://twitter.com/IQ_GodSon,IQ_GodSon,https://instagram.com/immanuelquickley__,immanuelquickley__
1629656,Quentin Grimes,https://twitter.com/qdotgrimes,qdotgrimes,https://instagram.com/qdotgrimes,qdotgrimes
202689,Kemba Walker,https://twitter.com/KembaWalker,KembaWalker,https://instagram.com/_kw15,_kw15
1629628,RJ Barrett,https://twitter.com/RjBarrett6,RjBarrett6,https://instagram.com/rjbarrett,rjbarrett
203095,Evan Fournier,https://twitter.com/EvanFourmizz,EvanFourmizz,https://instagram.com/evanfournier10,evanfournier10
202692,Alec Burks,https://twitter.com/AlecBurks10,AlecBurks10,https://instagram.com/alecburks13,alecburks13
1629629,Cam Reddish,https://twitter.com/camreddish,camreddish,https://instagram.com/camreddish,camreddish
1629011,Mitchell Robinson,https://twitter.com/23savage____,23savage____,https://instagram.com/mrobinson23_,mrobinson23_
203944,Julius Randle,https://twitter.com/J30_RANDLE,J30_RANDLE,https://instagram.com/juliusrandle30,juliusrandle30
1630579,Jericho Sims,,,https://instagram.com/jumpmansims,jumpmansims
201959,Taj Gibson,https://twitter.com/TajGibson,TajGibson,https://instagram.com/tajgibson,tajgibson
1629677,Luka Samanic,https://twitter.com/SamanicLuka,SamanicLuka,https://instagram.com/lukasamanic9,lukasamanic9
1629712,Didi Louzada,https://twitter.com/Didi,Didi,https://instagram.com/didi,didi
1629627,Zion Williamson,https://twitter.com/Zionwilliamson,Zionwilliamson,https://instagram.com/zionwilliamson,zionwilliamson
1628404,Josh Hart,https://twitter.com/joshhart,joshhart,https://instagram.com/jhart,jhart
1628984,Devonte' Graham,https://twitter.com/Devonte4Graham,Devonte4Graham,https://instagram.com/dtaegraham,dtaegraham
1630529,Herbert Jones,https://twitter.com/_hoopinglife,_hoopinglife,https://instagram.com/yung.ch0,yung.ch0
1629638,Nickeil Alexander-Walker,https://twitter.com/NickeilAW,NickeilAW,https://instagram.com/nickeilaw,nickeilaw
1630230,Naji Marshall,https://twitter.com/MarshallNaji,MarshallNaji,https://instagram.com/najimarshall,najimarshall
1626195,Willy Hernangomez,https://twitter.com/willyhg94,willyhg94,https://instagram.com/willyhernangomez,willyhernangomez
1629637,Jaxson Hayes,https://twitter.com/hayes_jaxson,hayes_jaxson,https://instagram.com/jaxsonhayes,jaxsonhayes
1629109,Gary Clark,https://twitter.com/Gary11_Clark,Gary11_Clark,https://instagram.com/gary6clark,gary6clark
1630184,Kira Lewis Jr.,https://twitter.com/kiralewisjr,kiralewisjr,https://instagram.com/kiralewis2,kiralewis2
1627742,Brandon Ingram,https://twitter.com/B_Ingram13,B_Ingram13,https://instagram.com/1ngram4,1ngram4
1630631,Jose Alvarado,https://twitter.com/AlvaradoJose15,AlvaradoJose15,https://instagram.com/realrytejose,realrytejose
202685,Jonas Valanciunas,https://twitter.com/JValanciunas,JValanciunas,https://instagram.com/jvalanciunas,jvalanciunas
1630530,Trey Murphy III,https://twitter.com/treymurphy,treymurphy,https://instagram.com/treymurphy,treymurphy
203107,Tomas Satoransky,https://twitter.com/satoransky,satoransky,https://instagram.com/tomasatoransky,tomasatoransky
1629117,Wenyen Gabriel,https://twitter.com/WenyenGabriel,WenyenGabriel,https://instagram.com/wenyengabriel,wenyengabriel
202066,Garrett Temple,https://twitter.com/GTemp17,GTemp17,https://instagram.com/gtemp17,gtemp17
203933,T.J. Warren,https://twitter.com/TonyWarrenJr,TonyWarrenJr,https://instagram.com/t.warren1,t.warren1
1630537,Chris Duarte,https://twitter.com/C_Duarte5,C_Duarte5,https://instagram.com/christheoretduarte05,christheoretduarte05
1630613,Duane Washington Jr.,,,,
202362,Lance Stephenson,https://twitter.com/StephensonLance,StephensonLance,https://instagram.com/stephensonlance,stephensonlance
1627763,Malcolm Brogdon,https://twitter.com/MalcolmBrogdon7,MalcolmBrogdon7,https://instagram.com/malcolmbrogdon,malcolmbrogdon
203200,Justin Holiday,https://twitter.com/JustHolla7,JustHolla7,https://instagram.com/justholla7,justholla7
204456,T.J. McConnell,https://twitter.com/TJMcConnell,TJMcConnell,https://instagram.com/tjmcconnell,tjmcconnell
1627734,Domantas Sabonis,https://twitter.com/Dsabonis11,Dsabonis11,https://instagram.com/dsabonis11,dsabonis11
1629052,Oshae Brissett,https://twitter.com/Obrissy,Obrissy,https://instagram.com/obrissy,obrissy
1628470,Torrey Craig,https://twitter.com/TCraig_23,TCraig_23,https://instagram.com/tcraig3_,tcraig3_
1627747,Caris LeVert,https://twitter.com/CarisLeVert,CarisLeVert,https://instagram.com/carislevert,carislevert
1630543,Isaiah Jackson,https://twitter.com/IJackson22,IJackson22,https://instagram.com/isaiahjackson22,isaiahjackson22
203087,Jeremy Lamb,https://twitter.com/jlamb,jlamb,https://instagram.com/jeremylamb1,jeremylamb1
1626208,Keifer Sykes,https://twitter.com/ksykesyb,ksykesyb,https://instagram.com/ksykesyb28,ksykesyb28
1630678,Terry Taylor,https://twitter.com/TerryTaylor21,TerryTaylor21,https://instagram.com/tt.21,tt.21
1626167,Myles Turner,https://twitter.com/Original_Turner,Original_Turner,https://instagram.com/turner_myles,turner_myles
1629048,Goga Bitadze,https://twitter.com/GogaBiitadze,GogaBiitadze,https://instagram.com/gogabitadaze,gogabitadaze
1630169,Tyrese Haliburton,https://twitter.com/TyHaliburton22,TyHaliburton22,https://instagram.com/tyresehaliburton,tyresehaliburton
1629056,Terence Davis,https://twitter.com/TerenceDavisJr,TerenceDavisJr,https://instagram.com/terencedavisjr,terencedavisjr
1628368,De'Aaron Fox,https://twitter.com/swipathefox,swipathefox,https://instagram.com/swipathefox,swipathefox
1629002,Chimezie Metu,https://twitter.com/Chimezie_Metu,Chimezie_Metu,https://instagram.com/mezie,mezie
203090,Maurice Harkless,https://twitter.com/moe_harkless,moe_harkless,https://instagram.com/moe_harkless,moe_harkless
202684,Tristan Thompson,https://twitter.com/RealTristan13,RealTristan13,https://instagram.com/realtristan13,realtristan13
1630558,Davion Mitchell,https://twitter.com/hoopculture13,hoopculture13,https://instagram.com/daaay____,daaay____
1630218,Robert Woodard II,https://twitter.com/Raw2512,Raw2512,https://instagram.com/r__a__wii,r__a__wii
1630186,Jahmi'us Ramsey,https://twitter.com/newanimprovedJR,newanimprovedJR,https://instagram.com/jramsey.3,jramsey.3
1626158,Richaun Holmes,https://twitter.com/Rich_Holmes22,Rich_Holmes22,https://instagram.com/rich_holmes22,rich_holmes22
1629663,Louis King,https://twitter.com/LouisKing,LouisKing,https://instagram.com/louking,louking
1627741,Buddy Hield,https://twitter.com/buddyhield,buddyhield,https://instagram.com/buddylove242,buddylove242
203458,Alex Len,https://twitter.com/alexlen,alexlen,https://instagram.com/alexlen_25,alexlen_25
1627745,Damian Jones,https://twitter.com/dameology,dameology,https://instagram.com/dameology,dameology
1628963,Marvin Bagley III,https://twitter.com/MB3FIVE,MB3FIVE,https://instagram.com/mb3five,mb3five
203084,Harrison Barnes,https://twitter.com/hbarnes,hbarnes,https://instagram.com/hbarnes,hbarnes
1629674,Neemias Queta,https://twitter.com/nemi1599,nemi1599,https://instagram.com/neemy23,neemy23
1628983,Shai Gilgeous-Alexander,https://twitter.com/shaiglalex,shaiglalex,https://instagram.com/shai,shai
1630581,Josh Giddey,https://twitter.com/joshgiddey,joshgiddey,https://instagram.com/joshgiddey,joshgiddey
1629652,Luguentz Dort,https://twitter.com/luthebeast,luthebeast,https://instagram.com/luthebeast,luthebeast
1629647,Darius Bazley,https://twitter.com/BazleyDarius,BazleyDarius,https://instagram.com/dariusbazley,dariusbazley
1628778,Paul Watson,https://twitter.com/_PWJiii,_PWJiii,https://instagram.com/pwat3,pwat3
1630177,Theo Maledon,,,https://instagram.com/theomaledon,theomaledon
202324,Derrick Favors,https://twitter.com/dfavors14,dfavors14,https://instagram.com/_dfavors15,_dfavors15
1629660,Ty Jerome,https://twitter.com/tyjerome_,tyjerome_,https://instagram.com/tyjerome_,tyjerome_
1630197,Aleksej Pokusevski,https://twitter.com/aleksejpokusevs,aleksejpokusevs,https://instagram.com/17_poku,17_poku
1630598,Aaron Wiggins,https://twitter.com/Aaron_Wiggins_,Aaron_Wiggins_,https://instagram.com/a.wigg,a.wigg
1629676,Isaiah Roby,https://twitter.com/roby_isaiah,roby_isaiah,https://instagram.com/zayro,zayro
1630544,Tre Mann,https://twitter.com/tre2mann3,tre2mann3,https://instagram.com/treshaunmann,treshaunmann
1629603,Mamadi Diakite,https://twitter.com/_mdiakite,_mdiakite,https://instagram.com/_mdiakite25,_mdiakite25
1630249,Vit Krejci,https://twitter.com/v_krejci,v_krejci,https://instagram.com/vitaa_krejci,vitaa_krejci
203488,Mike Muscala,,,,
1629026,Kenrich Williams,https://twitter.com/williamskenrich,williamskenrich,https://instagram.com/kenrich_williams,kenrich_williams
1630526,Jeremiah Robinson-Earl,https://twitter.com/JCREarl,JCREarl,https://instagram.com/jeremiah,jeremiah
1630607,Chris Smith,,,,
1630595,Cade Cunningham,https://twitter.com/CadeCunningham_,CadeCunningham_,https://instagram.com/cadecunn1ngham,cadecunn1ngham
1630199,Cassius Stanley,https://twitter.com/cassius_stanley,cassius_stanley,https://instagram.com/cassiusstanley,cassiusstanley
1628402,Frank Jackson,https://twitter.com/FWJackson15,FWJackson15,https://instagram.com/franklinjackson5,franklinjackson5
1628977,Hamidou Diallo,https://twitter.com/hamidoudiallo,hamidoudiallo,https://instagram.com/hami.diallo,hami.diallo
1630165,Killian Hayes,https://twitter.com/iam_killian,iam_killian,https://instagram.com/iam_killian,iam_killian
1626168,Trey Lyles,https://twitter.com/TreyLyles,TreyLyles,https://instagram.com/treylyles,treylyles
203924,Jerami Grant,https://twitter.com/JeramiGrant,JeramiGrant,https://instagram.com/jeramigrant,jeramigrant
1630587,Isaiah Livers,https://twitter.com/isaiah__02,isaiah__02,https://instagram.com/isaiah_livers,isaiah_livers
203482,Kelly Olynyk,https://twitter.com/KellyOlynyk,KellyOlynyk,https://instagram.com/kellyolynyk,kellyolynyk
203585,Rodney McGruder,https://twitter.com/RodneyMcGruder,RodneyMcGruder,https://instagram.com/rodneymcgruder,rodneymcgruder
202709,Cory Joseph,https://twitter.com/Cory_Joe,Cory_Joe,https://instagram.com/coryjoseph,coryjoseph
1628367,Josh Jackson,https://twitter.com/j_josh11,j_josh11,https://instagram.com/josh_j11,josh_j11
1630691,Jamorko Pickett,https://twitter.com/JamorkoP1,JamorkoP1,https://instagram.com/jamorkop1,jamorkop1
1630191,Isaiah Stewart,https://twitter.com/Dreamville_33,Dreamville_33,https://instagram.com/the.isaiahstewart,the.isaiahstewart
1630240,Saben Lee,https://twitter.com/SabenLee,SabenLee,https://instagram.com/_sabenlee,_sabenlee
1630180,Saddiq Bey,https://twitter.com/_Beyyy15,_Beyyy15,https://instagram.com/saddiq.bey,saddiq.bey
1630568,Luka Garza,https://twitter.com/LukaG_55,LukaG_55,https://instagram.com/lgarza_55,lgarza_55
1628371,Jonathan Isaac,https://twitter.com/JJudahIsaac,JJudahIsaac,https://instagram.com/jonisaac_01,jonisaac_01
1629643,Chuma Okeke,https://twitter.com/chuma_okeke,chuma_okeke,https://instagram.com/chumaokeke_,chumaokeke_
1630591,Jalen Suggs,https://twitter.com/jalensuggs,jalensuggs,https://instagram.com/jalensuggs,jalensuggs
1628964,Mo Bamba,https://twitter.com/TheRealMoBamba,TheRealMoBamba,https://instagram.com/therealmobamba,therealmobamba
203487,Michael Carter-Williams,https://twitter.com/mcarterwilliams,mcarterwilliams,https://instagram.com/mcarterwilliams,mcarterwilliams
1630181,R.J. Hampton,https://twitter.com/RjHampton14,RjHampton14,https://instagram.com/rjhampton14,rjhampton14
203914,Gary Harris,https://twitter.com/thats_G_,thats_G_,https://instagram.com/thats_g_,thats_g_
1629649,Ignas Brazdeikis,https://twitter.com/_iggy_braz,_iggy_braz,https://instagram.com/_iggy_braz_,_iggy_braz_
1628365,Markelle Fultz,https://twitter.com/MarkelleF,MarkelleF,https://instagram.com/markellefultz,markellefultz
1629021,Moritz Wagner,https://twitter.com/moritz_weasley,moritz_weasley,https://instagram.com/moritz_weasley,moritz_weasley
1630532,Franz Wagner,https://twitter.com/franzboogie,franzboogie,https://instagram.com/franz_weasley,franz_weasley
1629678,Admiral Schofield,https://twitter.com/admiralelite15,admiralelite15,https://instagram.com/uncle_scho,uncle_scho
203082,Terrence Ross,https://twitter.com/TerrenceRoss,TerrenceRoss,https://instagram.com/terrence,terrence
201577,Robin Lopez,https://twitter.com/rolopez42,rolopez42,https://instagram.com/gustogummi88,gustogummi88
1628976,Wendell Carter Jr.,https://twitter.com/wendellcarter34,wendellcarter34,https://instagram.com/wendellcarterjr,wendellcarterjr
1630175,Cole Anthony,https://twitter.com/The_ColeAnthony,The_ColeAnthony,https://instagram.com/the_cole.anthony,the_cole.anthony
202734,E'Twaun Moore,https://twitter.com/ETwaun55,ETwaun55,https://instagram.com/etwaun_55,etwaun_55
1630224,Jalen Green,https://twitter.com/JalenGreen,JalenGreen,https://instagram.com/jalen,jalen
202322,John Wall,https://twitter.com/JohnWall,JohnWall,https://instagram.com/johnwall,johnwall
1628021,David Nwaba,https://twitter.com/dnwaba0,dnwaba0,https://instagram.com/davidnwaba,davidnwaba
1629645,Kevin Porter Jr.,,,,
1630231,Kenyon Martin Jr.,https://twitter.com/KenyonMartinSr,KenyonMartinSr,,
1629717,Armoni Brooks,https://twitter.com/snipabrooks_,snipabrooks_,https://instagram.com/snipabrooks,snipabrooks
1630256,Jae'Sean Tate,https://twitter.com/o_tate_,o_tate_,https://instagram.com/o_tate,o_tate
1630528,Josh Christopher,https://twitter.com/Jaygup23,Jaygup23,https://instagram.com/jaygup,jaygup
201569,Eric Gordon,https://twitter.com/TheofficialEG10,TheofficialEG10,https://instagram.com/officialeg10,officialeg10
201571,D.J. Augustin,https://twitter.com/augustinDj14,augustinDj14,https://instagram.com/djaugustin,djaugustin
1630227,Daishen Nix,https://twitter.com/djfromveg,djfromveg,https://instagram.com/djdaishen,djdaishen
1630586,Usman Garuba,https://twitter.com/Usmangaruba,Usmangaruba,https://instagram.com/destusman,destusman
1630243,Trevelin Queen,https://twitter.com/trev_up,trev_up,https://instagram.com/trevupnow_,trevupnow_
1629726,Garrison Mathews,https://twitter.com/gmathews_24,gmathews_24,https://instagram.com/garrison_mathews24,garrison_mathews24
1628464,Daniel Theis,https://twitter.com/dtheis10,dtheis10,https://instagram.com/dtheis10,dtheis10
1630578,Alperen Sengun,https://twitter.com/alperennsengun,alperennsengun,https://instagram.com/alperen.sengun,alperen.sengun
1626174,Christian Wood,https://twitter.com/Chriswood_5,Chriswood_5,https://instagram.com/chriswood_5,chriswood_5
